product_id,product_name,manufacturer,Capacity,calories,sodium,sugars,protein,category
1170,아이배냇곡물친구고구마,아이배냇(주),40,538,125,17.5,7.5,과자
1171,아이배냇곡물친구딸기,아이배냇(주),40,525,125,17.5,7.5,과자
1172,아이배냇곡물친구블루베리,아이배냇(주),40,513,125,17.5,7.5,과자
1173,아이배냇곡물친구치즈,아이배냇(주),40,493,200,5,10,과자
1174,아이배냇꼬마계란과자,(주)대산후드,50,500,220,28,8,과자
1175,아이배냇꼬마쌀콩이,그린원푸드,35,443,157,28.57,8.57,과자
1176,아이보리단호박쌀과자,아이보리식품영농조합법인,10,400,0,0,7,과자
1177,아이스콘요구르트,바스락(주),9,500,56,55.56,11.11,과자
1178,아이좋은럽미단호박,농업회사법인명성제분(주),50,400,10,2,8,과자
1179,아이좋은럽미양파,농업회사법인명성제분(주),50,400,10,2,8,과자
1180,아이좋은솜미레드,주식회사오늘도,25,400,0,0,8,과자
1181,아이좋은솜미옐로우,주식회사오늘도,25,400,0,0,8,과자
1182,아주끼모나카,"SATO SEIKA CO.,LTD",330,327,15,48.48,6.06,과자
1183,아타파띠,해당없음,800,500,137,26.67,6.67,과자
1184,알볼로피자칩,(주)제이앤이,60,475,1017,5,6.67,과자
1185,알새우칩,(주)농심,68,507,750,11.76,5.88,과자
1186,애니 피욘크 미니 프레첼,ANI BISKUVI GIDA SAN.VE TIC.A.S.,180,658,4667,77.78,10,과자
1187,애터미라이스칩어니언,(주)제이앤이,55,482,600,3.64,6.18,과자
1188,애터미라이스칩플레인,(주)제이앤이,55,491,491,5.45,6,과자
1189,애터미우리밀로만든두부과자,(주)우리밀,80,544,338,13.75,11.25,과자
1190,애터미콘칩플레인,(주)제이앤이,55,482,545,3.64,7.27,과자
1191,"애프리콧, 피스타치오 앤 참깨 토스트",ARTISAN BISCUITS,100,400,560,21.3,12,과자
1192,애플망고타르트,(주)호남샤니,280,480,43,25.71,5.71,과자
1193,야미롱 치즈맛,"TAIWAN SAN SHU GONG FOOD CO.,LTD",15,500,400,20,6.67,과자
1194,야채건빵,(주)금풍제과,65,492,574,18.46,9.23,과자
1195,야채어묵스낵,㈜디에이치푸드,70,560,946,5.71,8.57,과자
1196,야채타임,(주)빙그레,70,464,500,7.14,4.29,과자
1197,양과자세트,(주)쇼콜라이삭,520,406,74,30,5,과자
1198,양념완두콩,해당없음,5000,408,695,19,9,과자
1199,양파가들어있는국수형두부과자,(주)소이빈델리,100,509,452,11.9,12.7,과자
1200,양파깡,(주)농심,83,530,578,6.02,4.82,과자
1201,양파두부꽈자,(주)소이빈델리,90,496,400,10.22,12,과자
1202,양파링Original,(주)농심,84,467,633,7.33,3.33,과자
1203,양파맛두부스낵,주식회사올곧은,80,506,363,8.75,10,과자
1204,양파맛마카로니,참맛식품,50,448,524,2,10,과자
1205,양파스낵,미찌푸드(주),185,548,694,1,5,과자
1206,양파스낵,씨튼장애인직업재활센터씨튼베이커리,45,433,511,11.11,6.67,과자
1207,어니언치즈프레첼,(주)제이앤이,70,507,1057,5.71,8.57,과자
1208,어메이징 그레이즈 바나나 브레드 그래놀라,HEALTHY GRAZING SDN. BHD.,250,505,210,22,10,과자
1209,어메이징 그레이즈 블루베리 고지 코코넛 그래놀라,HEALTHY GRAZING SDN. BHD.,250,454,170,19.8,10.2,과자
1210,어메이징 그레이즈 솔티드 굴라 멜라카 그래놀라,HEALTHY GRAZING SDN. BHD.,250,448,310,28,10,과자
1211,어메이징 그레이즈 애플 크럼블 그래놀라,HEALTHY GRAZING SDN. BHD.,250,468,145,35,7.6,과자
1212,어메이징 그레이즈 코코넛 카야 그래놀라,HEALTHY GRAZING SDN. BHD.,250,473,96,18,10,과자
1213,어메이징 그레이즈 헤이즐넛 블랙포레스트 그래놀라,HEALTHY GRAZING SDN. BHD.,250,439,126,20,10,과자
1214,얼그레이사브레,레꼴두스,115,480,214,6.96,6.96,과자
1215,얼그레이자몽,(주)청우식품,190,407,144,34,4,과자
1216,얼리키친그래놀라(시나몬),주식회사얼리키친,200,510,145,10,10,과자
1217,얼리키친그래놀라(오리지널),주식회사얼리키친,200,510,145,10,10,과자
1218,얼리키친단맛줄인애플칩그래놀라,주식회사얼리키친,200,510,145,10,10,과자
1219,엄마미소유기농쌀과자과일,진터식품,25,400,0,4,8,과자
1220,엄마손인절미쌀과자,서해안푸드,250,443,212,9.74,7,과자
1221,에너지바,(주)오리온,600,470,138,37.5,15,과자
1222,에너지바고단백질,(주)우래식품,120,450,250,23.33,20,과자
1223,에너지바넛츠앤베리,(주)우래식품,140,500,13,22.86,17.14,과자
1224,에너지바콘요거트,(주)우래식품,30,400,217,30,6.33,과자
1225,에너지바호두,(주)오리온,40,533,175,22.5,10,과자
1226,에다마메논후라이야키,해당없음,120,500,780,54,10,과자
1227,에스까르고,(주)옵스,12,567,325,33.33,8.33,과자
1228,에스키모밥,(주)농심,60,475,600,20,5,과자
1229,에어베이크드케틀콘맛,(주)제이앤이,70,457,643,7.14,6.43,과자
1230,에어베이크드팝칩,(주)제이앤이,65,446,738,3.08,7.69,과자
1231,에어베이크드포테이토,롯데제과(주),70,433,500,4,5.33,과자
1232,에어베이크드포테이토사워크림어니언맛,롯데제과(주),85,433,600,4.67,5.33,과자
1233,엔알지-5(2.0),해당없음,500,460,480,15.4,14.5,과자
1234,엘사보르치즈나쵸칩,해당없음,225,513,900,3,6.1,과자
1235,엘사보르칠리나쵸칩,해당없음,225,513,900,3,6.1,과자
1236,연희네들깨보송이,옥천푸드가공협동조합,100,503,3,24.1,14.8,과자
1237,예가원다시마부각,예가원,70,531,1413,1.71,6.14,과자
1238,예감,(주)오리온,192,475,625,12.5,4.38,과자
1239,예감갈릭버터맛,(주)오리온,64,484,594,12.5,6.25,과자
1240,예감볶은양파맛,(주)오리온,204,512,588,11.76,5.88,과자
1241,예감치즈그라탕맛,(주)오리온,204,494,588,11.76,4.12,과자
1242,예쁜이콘,동아제과,200,467,533,10,6.67,과자
1243,옛날쌀튀밥/쌀튀밥,(주)우리식품,3400,400,50,3.33,3.33,과자
1244,옛날찐과자,광주제과,230,433,383,0,13.33,과자
1245,오! 리얼 비트칩,㈜ 명성식품,30,467,300,46.67,3.33,과자
1246,오’프라이스왕소라형과자,(주)코스모스제과,300,457,320,19.67,7.67,과자
1247,오가닉라이스퍼프레인보우스윗스틱딸기,진터식품,20,400,0,3.5,10,과자
1248,오가닉라이스퍼프레인보우스윗스틱망고,진터식품,20,400,0,3.5,5,과자
1249,오가닉라이스퍼프레인보우스윗스틱바나나,진터식품,20,400,0,3.5,5,과자
1250,오가닉라이스퍼프레인보우스윗스틱베지,진터식품,20,400,0,3.5,5,과자
1251,오가닉라이스퍼프레인보우스윗스틱블루베리,진터식품,20,400,0,5,5,과자
1252,오가닉라이스퍼프레인보우스윗스틱사과,진터식품,20,400,0,5,5,과자
1253,오가닉라이스퍼프레인보우칩바나나,진터식품,30,400,0,1,8,과자
1254,오가닉라이스퍼프레인보우칩블루베리,진터식품,30,403,0,1,7.33,과자
1255,오감자감자그라탕맛,(주)오리온,115,553,567,2.33,3.33,과자
1256,오감자양념치킨맛,(주)오리온,50,544,580,2,4,과자
1257,오감자찍먹양념바베큐소스맛,(주)오리온,75,450,533,13.33,2.33,과자
1258,오곡건강뻥,서해안푸드,150,413,65,0.6,8,과자
1259,오곡뚜부과자,(주)쿠키아,50,538,253,16.6,10.6,과자
1260,오곡바게트TheMini,상일식품(주),35,486,343,2.86,17.14,과자
1261,오곡칩,롯데제과(주),170,470,700,2.4,7,과자
1262,오곡퐁,영농조합법인산골농장,150,420,1,10,10.67,과자
1263,오뚜기뿌셔땅매콤양념치킨맛,농업회사법인조은제과주식회사,70,436,471,20,4.29,과자
1264,오뚜기뿌셔땅카라멜맛,농업회사법인조은제과주식회사,70,421,329,20,4.29,과자
1265,오뚜기뿌셔땅플레인,농업회사법인조은제과주식회사,70,436,229,20,4.29,과자
1266,오뜨치즈,(주)오리온,288,458,313,29.17,8.33,과자
1267,오띠미니레몬,해당없음,280,474,192,24,7,과자
1268,오란다,주식회사올곧은,85,441,282,18.82,5.88,과자
1269,오란다기지,에코푸드(주),1000,406,120,27,8,과자
